Date,Price,Open,High,Low,Vol.,Change %
10/16/2023,22727,"23,409.00","23,455.00","22,727.00",17.83M,-2.91%
10/13/2023,23409,"23,273.00","23,409.00","22,773.00",21.53M,-0.20%
10/12/2023,23455,"23,909.00","23,909.00","23,273.00",24.26M,-1.52%
10/11/2023,23818,"23,773.00","23,864.00","23,455.00",14.85M,0.77%
10/10/2023,23636,"23,364.00","23,864.00","23,273.00",22.01M,1.96%
10/9/2023,23182,"22,682.00","23,273.00","22,682.00",12.58M,2.20%
10/6/2023,22682,"22,591.00","23,000.00","22,409.00",16.78M,0.20%
10/5/2023,22636,"23,091.00","23,182.00","22,591.00",11.47M,-1.39%
10/4/2023,22955,"22,273.00","23,182.00","21,818.00",23.20M,1.82%
10/3/2023,22545,"23,727.00","23,727.00","22,455.00",44.70M,-5.34%
10/2/2023,23818,"23,909.00","24,045.00","23,636.00",12.55M,-0.38%
9/29/2023,23909,"24,364.00","24,409.00","23,864.00",16.52M,-1.13%
9/28/2023,24182,"24,182.00","24,409.00","23,818.00",18.22M,0.38%
9/27/2023,24091,"23,773.00","24,273.00","23,773.00",22.36M,1.15%
9/26/2023,23818,"23,500.00","24,364.00","23,500.00",33.92M,0.77%
9/25/2023,23636,"24,545.00","25,000.00","23,364.00",40.56M,-4.76%
9/22/2023,24818,"25,227.00","25,409.00","24,318.00",55.64M,-3.87%
9/21/2023,25818,"25,818.00","26,455.00","25,591.00",47.21M,0.00%
9/20/2023,25818,"25,591.00","25,955.00","25,500.00",29.26M,0.89%
9/19/2023,25591,"25,455.00","25,591.00","25,000.00",23.14M,1.99%
9/18/2023,25091,"25,091.00","25,545.00","24,727.00",22.98M,0.00%
9/15/2023,25091,"25,364.00","25,545.00","25,091.00",27.23M,-0.72%
9/14/2023,25273,"25,818.00","25,955.00","25,227.00",38.15M,-2.11%
9/13/2023,25818,"26,182.00","26,727.00","25,682.00",54.11M,-1.22%
9/12/2023,26136,"25,455.00","26,136.00","25,182.00",24.88M,2.68%
9/11/2023,25455,"26,364.00","26,409.00","25,227.00",52.47M,-2.61%
9/8/2023,26136,"25,909.00","26,500.00","25,818.00",37.17M,0.35%
9/7/2023,26045,"26,364.00","26,636.00","25,909.00",37.04M,-1.21%
9/6/2023,26364,"25,227.00","26,364.00","24,909.00",57.83M,4.32%
9/5/2023,25273,"25,273.00","25,409.00","24,773.00",26.95M,0.73%
8/31/2023,25091,"24,909.00","25,364.00","24,818.00",28.53M,1.47%
8/30/2023,24727,"24,545.00","24,773.00","24,318.00",22.16M,0.74%
8/29/2023,24545,"24,455.00","24,682.00","24,273.00",19.77M,0.56%
8/28/2023,24409,"23,636.00","24,409.00","23,636.00",25.10M,3.47%
8/25/2023,23591,"23,818.00","24,000.00","23,591.00",24.03M,-1.33%
8/24/2023,23909,"23,318.00","23,909.00","23,273.00",18.26M,2.53%
8/23/2023,23318,"23,955.00","24,045.00","23,318.00",23.95M,-1.91%
8/22/2023,23773,"23,818.00","23,955.00","22,818.00",38.69M,-0.19%
8/21/2023,23818,"24,045.00","24,136.00","23,545.00",34.59M,-1.13%
8/18/2023,24091,"25,364.00","25,455.00","23,818.00",50.99M,-5.69%
8/17/2023,25545,"25,455.00","26,091.00","25,455.00",51.27M,0.54%
8/16/2023,25409,"25,409.00","25,455.00","25,136.00",16.49M,0.00%
8/15/2023,25409,"25,591.00","25,682.00","25,318.00",19.73M,-0.71%
8/14/2023,25591,"25,273.00","25,773.00","25,136.00",49.44M,1.62%
8/11/2023,25182,"24,909.00","25,227.00","24,682.00",25.72M,1.28%
8/10/2023,24864,"25,364.00","25,364.00","24,818.00",18.77M,-1.62%
8/9/2023,25273,"24,727.00","25,318.00","24,591.00",46.93M,2.21%
8/8/2023,24727,"25,091.00","25,364.00","24,682.00",28.13M,-1.27%
8/7/2023,25045,"25,045.00","25,227.00","24,818.00",25.40M,0.73%
8/4/2023,24864,"24,364.00","25,000.00","24,364.00",24.39M,1.86%
8/3/2023,24409,"24,864.00","25,000.00","24,091.00",63.83M,-2.36%
8/2/2023,25000,"24,909.00","25,318.00","24,773.00",20.38M,0.00%
8/1/2023,25000,"25,545.00","25,545.00","25,000.00",30.81M,-2.48%
7/31/2023,25636,"25,636.00","25,682.00","24,864.00",50.08M,-0.35%
7/28/2023,25727,"25,818.00","26,000.00","25,591.00",24.97M,-0.35%
7/27/2023,25818,"25,818.00","26,091.00","25,545.00",23.45M,0.00%
7/26/2023,25818,"25,682.00","25,864.00","25,591.00",25.16M,0.53%
7/25/2023,25682,"25,682.00","25,773.00","25,455.00",22.25M,0.00%
7/24/2023,25682,"25,864.00","26,000.00","25,455.00",18.88M,-0.53%
7/21/2023,25818,"25,773.00","25,818.00","25,545.00",20.30M,0.71%
7/20/2023,25636,"24,818.00","25,636.00","24,818.00",33.95M,2.92%
7/19/2023,24909,"24,636.00","25,182.00","24,591.00",16.92M,0.74%
7/18/2023,24727,"24,818.00","24,864.00","24,591.00",13.64M,-0.37%
7/17/2023,24818,"25,182.00","25,227.00","24,727.00",13.79M,-0.73%
7/14/2023,25000,"24,682.00","25,000.00","24,591.00",18.79M,1.66%
7/13/2023,24591,"25,000.00","25,000.00","24,455.00",15.41M,0.19%
7/12/2023,24545,"24,818.00","24,955.00","24,227.00",30.53M,-1.10%
7/11/2023,24818,"25,273.00","25,500.00","24,773.00",26.42M,-1.45%
7/10/2023,25182,"24,955.00","25,409.00","24,864.00",26.69M,0.91%
7/7/2023,24955,"24,455.00","24,955.00","24,091.00",24.88M,1.67%
7/6/2023,24545,"24,455.00","24,682.00","24,091.00",30.37M,0.18%
7/5/2023,24500,"24,000.00","24,727.00","23,864.00",34.98M,2.67%
7/4/2023,23864,"23,773.00","23,864.00","23,545.00",21.70M,0.19%
7/3/2023,23818,"23,818.00","24,045.00","23,545.00",18.76M,0.19%
6/30/2023,23773,"23,364.00","23,818.00","23,318.00",25.38M,1.36%
6/29/2023,23455,"24,227.00","24,273.00","23,455.00",40.48M,-3.01%
6/28/2023,24182,"23,636.00","24,273.00","23,545.00",33.34M,3.10%
6/27/2023,23455,"23,045.00","23,455.00","22,818.00",21.94M,2.38%
6/26/2023,22909,"23,091.00","23,182.00","22,455.00",22.44M,-0.79%
6/23/2023,23091,"22,591.00","23,227.00","22,500.00",32.07M,2.21%
6/22/2023,22591,"22,455.00","22,682.00","22,136.00",25.34M,1.02%
6/21/2023,22364,"21,545.00","22,409.00","21,364.00",39.17M,4.02%
6/20/2023,21500,"21,227.00","21,500.00","21,182.00",16.07M,1.29%
6/19/2023,21227,"21,318.00","21,364.00","21,182.00",14.50M,-0.43%
6/16/2023,21318,"21,136.00","21,636.00","21,045.00",36.31M,1.30%
6/15/2023,21045,"20,909.00","21,136.00","20,909.00",19.22M,0.21%
6/14/2023,21000,"21,318.00","21,318.00","21,000.00",25.82M,-1.28%
6/13/2023,21273,"20,909.00","21,318.00","20,818.00",40.64M,1.96%
6/12/2023,20864,"21,000.00","21,045.00","20,455.00",24.44M,0.22%
6/9/2023,20818,"20,727.00","20,818.00","20,455.00",26.26M,0.44%
6/8/2023,20727,"20,636.00","21,045.00","20,636.00",46.77M,0.89%
6/7/2023,20545,"20,000.00","20,727.00","20,000.00",61.07M,3.90%
6/6/2023,19773,"19,727.00","19,864.00","19,591.00",12.98M,0.46%
6/5/2023,19682,"19,818.00","20,045.00","19,636.00",22.05M,0.23%
6/2/2023,19636,"19,545.00","19,818.00","19,500.00",20.75M,0.93%
6/1/2023,19455,"19,227.00","19,455.00","19,136.00",11.92M,0.94%
5/31/2023,19273,"19,455.00","19,500.00","19,227.00",14.39M,-0.70%
5/30/2023,19409,"19,545.00","19,636.00","19,318.00",14.80M,-0.47%
5/29/2023,19500,"19,364.00","19,500.00","19,273.00",12.20M,1.66%
5/26/2023,19182,"19,364.00","19,455.00","18,955.00",17.70M,-0.47%
5/25/2023,19273,"19,364.00","19,500.00","19,273.00",14.58M,-0.47%
5/24/2023,19364,"19,909.00","19,909.00","19,364.00",22.30M,-1.84%
5/23/2023,19727,"19,955.00","20,045.00","19,636.00",14.98M,-0.91%
5/22/2023,19909,"19,818.00","20,091.00","19,773.00",16.36M,0.46%
5/19/2023,19818,"20,000.00","20,091.00","19,682.00",12.66M,-0.69%
5/18/2023,19955,"19,909.00","20,182.00","19,818.00",20.47M,0.69%
5/17/2023,19818,"20,000.00","20,091.00","19,773.00",28.60M,-0.91%
5/16/2023,20000,"20,091.00","20,273.00","19,909.00",19.59M,-0.45%
5/15/2023,20091,"20,409.00","20,545.00","20,091.00",19.46M,-1.12%
5/12/2023,20318,"19,773.00","20,455.00","19,636.00",49.62M,2.76%
5/11/2023,19773,"19,818.00","19,955.00","19,636.00",15.00M,0.23%
5/10/2023,19727,"19,818.00","19,909.00","19,682.00",9.61M,-0.46%
5/9/2023,19818,"19,636.00","20,136.00","19,636.00",24.66M,0.93%
5/8/2023,19636,"19,591.00","19,773.00","19,500.00",11.50M,0.70%
5/5/2023,19500,"19,364.00","19,727.00","19,273.00",11.87M,0.70%
5/4/2023,19364,"19,500.00","19,636.00","19,273.00",18.20M,-1.62%
4/28/2023,19682,"19,727.00","19,818.00","19,455.00",17.33M,-0.23%
4/27/2023,19727,"20,000.00","20,000.00","19,636.00",18.85M,-1.37%
4/26/2023,20000,"19,136.00","20,000.00","19,000.00",29.50M,4.52%
4/25/2023,19136,"18,909.00","19,318.00","18,818.00",20.31M,1.93%
4/24/2023,18773,"18,818.00","18,909.00","18,682.00",11.63M,-0.24%
4/21/2023,18818,"18,909.00","18,955.00","18,818.00",12.26M,-0.48%
4/20/2023,18909,"18,909.00","19,000.00","18,864.00",7.20M,0.00%
4/19/2023,18909,"19,136.00","19,136.00","18,909.00",11.53M,-0.71%
4/18/2023,19045,"19,000.00","19,091.00","18,909.00",12.73M,0.47%
4/17/2023,18955,"18,727.00","19,000.00","18,727.00",10.20M,0.97%
4/14/2023,18773,"18,682.00","18,955.00","18,636.00",14.97M,0.98%
4/13/2023,18591,"18,909.00","18,909.00","18,500.00",16.18M,-1.45%
4/12/2023,18864,"19,000.00","19,000.00","18,773.00",11.70M,-0.24%
4/11/2023,18909,"18,818.00","18,955.00","18,727.00",15.86M,0.48%
4/10/2023,18818,"19,318.00","19,409.00","18,727.00",29.20M,-2.36%
4/7/2023,19273,"19,545.00","19,636.00","19,182.00",20.42M,-1.39%
4/6/2023,19545,"19,591.00","19,909.00","19,455.00",30.62M,0.00%
4/5/2023,19545,"19,182.00","19,545.00","19,045.00",28.08M,1.89%
4/4/2023,19182,"19,227.00","19,273.00","19,045.00",21.85M,0.48%
4/3/2023,19091,"19,136.00","19,182.00","18,955.00",23.51M,0.96%
3/31/2023,18909,"18,909.00","19,000.00","18,500.00",26.15M,0.00%
