Date,Price,Open,High,Low,Vol.,Change %
12/27/2022,12350,"11,500.00","12,350.00","11,300.00",9.21M,6.93%
12/26/2022,11550,"12,050.00","12,350.00","11,550.00",12.09M,-6.85%
12/23/2022,12400,"13,250.00","13,300.00","12,400.00",12.51M,-6.77%
12/22/2022,13300,"14,000.00","14,150.00","12,900.00",10.90M,-3.62%
12/21/2022,13800,"14,900.00","14,950.00","13,650.00",13.40M,-5.80%
12/20/2022,14650,"14,100.00","14,900.00","13,350.00",25.88M,3.90%
12/19/2022,14100,"14,500.00","15,050.00","14,100.00",20.97M,0.00%
12/16/2022,14100,"13,000.00","14,100.00","13,000.00",15.19M,6.82%
12/15/2022,13200,"12,800.00","13,400.00","12,800.00",11.71M,1.54%
12/14/2022,13000,"13,300.00","13,500.00","12,900.00",10.37M,0.00%
12/13/2022,13000,"12,450.00","13,000.00","11,950.00",9.15M,4.42%
12/12/2022,12450,"13,500.00","13,800.00","12,400.00",12.49M,-6.39%
12/9/2022,13300,"12,800.00","13,450.00","12,350.00",11.99M,4.72%
12/8/2022,12700,"12,100.00","12,700.00","12,050.00",12.38M,6.72%
12/7/2022,11900,"11,950.00","12,400.00","11,650.00",14.65M,-4.80%
12/6/2022,12500,"13,300.00","13,350.00","12,500.00",22.94M,-6.72%
12/5/2022,13400,"13,300.00","13,400.00","12,800.00",13.86M,6.77%
12/2/2022,12550,"11,700.00","12,550.00","11,650.00",12.68M,6.81%
12/1/2022,11750,"11,300.00","11,750.00","11,200.00",27.61M,6.82%
11/30/2022,11000,"10,900.00","11,250.00","10,550.00",10.02M,1.38%
11/29/2022,10850,"10,700.00","11,200.00","10,150.00",12.84M,2.84%
11/28/2022,10550,"10,300.00","10,550.00","10,100.00",12.16M,6.57%
11/25/2022,9900,"9,490.00","9,900.00","9,350.00",6.66M,6.57%
11/24/2022,9290,"8,500.00","9,290.00","8,420.00",6.61M,6.78%
11/23/2022,8700,"9,100.00","9,400.00","8,700.00",6.96M,-5.43%
11/22/2022,9200,"9,650.00","10,150.00","9,100.00",12.63M,-4.76%
11/21/2022,9660,"9,130.00","9,660.00","9,100.00",7.18M,6.74%
11/18/2022,9050,"8,790.00","9,050.00","8,400.00",17.25M,6.97%
11/17/2022,8460,"8,440.00","8,460.00","8,200.00",3.72M,6.95%
11/16/2022,7910,"6,980.00","7,910.00","6,890.00",8.09M,6.89%
11/15/2022,7400,"7,720.00","8,180.00","7,400.00",7.99M,-6.92%
11/14/2022,7950,"7,870.00","8,160.00","7,830.00",9.05M,-5.47%
11/11/2022,8410,"8,510.00","9,050.00","8,410.00",10.95M,-6.97%
11/10/2022,9040,"9,200.00","9,500.00","9,040.00",4.19M,-7.00%
11/9/2022,9720,"10,450.00","10,700.00","9,720.00",8.39M,-6.99%
11/8/2022,10450,"10,450.00","10,800.00","10,450.00",7.01M,-6.70%
11/7/2022,11200,"11,600.00","12,000.00","11,200.00",7.31M,-6.67%
11/4/2022,12000,"12,800.00","12,900.00","12,000.00",8.16M,-6.98%
11/3/2022,12900,"13,250.00","13,400.00","12,800.00",4.04M,-4.09%
11/2/2022,13450,"12,900.00","13,450.00","12,900.00",6.24M,4.26%
11/1/2022,12900,"13,850.00","14,100.00","12,800.00",11.65M,-4.80%
10/31/2022,13550,"13,550.00","13,950.00","13,550.00",10.70M,-6.87%
10/28/2022,14550,"15,900.00","15,900.00","14,550.00",11.81M,-6.73%
10/27/2022,15600,"14,750.00","15,700.00","14,550.00",8.06M,5.76%
10/26/2022,14750,"15,500.00","15,500.00","14,550.00",3.00M,-2.96%
10/25/2022,15200,"14,500.00","15,750.00","14,000.00",8.40M,3.05%
10/24/2022,14750,"15,650.00","15,850.00","14,750.00",6.96M,-6.94%
10/21/2022,15850,"17,100.00","17,100.00","15,850.00",9.34M,-6.76%
10/20/2022,17000,"17,000.00","17,350.00","16,800.00",4.86M,0.00%
10/19/2022,17000,"17,450.00","17,500.00","17,000.00",3.94M,-3.13%
10/18/2022,17550,"17,800.00","17,900.00","17,300.00",5.89M,0.29%
10/17/2022,17500,"17,000.00","17,500.00","16,750.00",5.47M,0.86%
10/14/2022,17350,"17,600.00","17,700.00","17,200.00",6.16M,0.29%
10/13/2022,17300,"17,000.00","17,450.00","16,900.00",5.17M,0.58%
10/12/2022,17200,"16,350.00","17,250.00","16,350.00",7.16M,6.50%
10/11/2022,16150,"16,200.00","16,750.00","15,700.00",8.44M,0.00%
10/10/2022,16150,"14,750.00","16,150.00","14,600.00",8.79M,6.95%
10/7/2022,15100,"15,300.00","15,800.00","15,100.00",8.17M,-6.79%
10/6/2022,16200,"17,500.00","17,500.00","16,200.00",8.06M,-6.90%
10/5/2022,17400,"17,100.00","17,500.00","16,800.00",3.63M,4.82%
10/4/2022,16600,"17,350.00","17,450.00","16,600.00",7.78M,-2.64%
10/3/2022,17050,"18,300.00","18,300.00","17,050.00",7.26M,-6.83%
9/30/2022,18300,"18,200.00","18,500.00","17,050.00",8.76M,0.00%
9/29/2022,18300,"19,600.00","19,600.00","18,300.00",6.51M,-3.68%
9/28/2022,19000,"19,050.00","19,700.00","18,800.00",9.35M,-1.55%
9/27/2022,19300,"20,150.00","20,250.00","19,300.00",6.68M,-3.26%
9/26/2022,19950,"20,500.00","20,900.00","19,700.00",13.45M,-5.67%
9/23/2022,21150,"21,450.00","21,750.00","21,100.00",8.40M,-1.63%
9/22/2022,21500,"20,500.00","21,550.00","20,500.00",8.52M,3.12%
9/21/2022,20850,"20,600.00","21,300.00","20,400.00",6.71M,0.48%
9/20/2022,20750,"20,900.00","21,100.00","20,000.00",9.26M,0.48%
9/19/2022,20650,"22,200.00","22,350.00","20,650.00",21.12M,-6.98%
9/16/2022,22200,"23,000.00","23,100.00","22,100.00",15.91M,-4.31%
9/15/2022,23200,"23,850.00","23,950.00","23,200.00",10.49M,-1.90%
9/14/2022,23650,"23,000.00","23,750.00","22,800.00",17.74M,1.07%
9/13/2022,23400,"23,300.00","23,500.00","22,750.00",13.34M,0.43%
9/12/2022,23300,"23,300.00","23,850.00","23,000.00",17.96M,1.30%
9/9/2022,23000,"22,100.00","23,000.00","21,000.00",16.17M,5.50%
9/8/2022,21800,"22,900.00","22,950.00","21,800.00",13.23M,-3.33%
9/7/2022,22550,"22,850.00","23,200.00","22,350.00",29.13M,0.00%
9/6/2022,22550,"23,200.00","23,200.00","22,500.00",14.90M,-0.44%
9/5/2022,22650,"21,550.00","22,650.00","21,500.00",27.83M,6.84%
8/31/2022,21200,"20,600.00","21,600.00","20,600.00",6.16M,0.71%
8/30/2022,21050,"21,550.00","21,800.00","21,050.00",8.10M,-1.64%
8/29/2022,21400,"21,000.00","21,500.00","20,650.00",14.24M,-2.51%
8/26/2022,21950,"22,550.00","22,600.00","21,850.00",10.00M,-2.44%
8/25/2022,22500,"22,150.00","22,800.00","21,950.00",16.97M,2.51%
8/24/2022,21950,"22,250.00","22,300.00","21,850.00",11.31M,-0.45%
8/23/2022,22050,"21,400.00","22,050.00","21,350.00",8.91M,2.56%
8/22/2022,21500,"21,200.00","21,900.00","21,000.00",8.85M,0.70%
8/19/2022,21350,"21,800.00","22,000.00","21,250.00",12.75M,-2.06%
8/18/2022,21800,"21,700.00","22,100.00","21,600.00",8.38M,0.23%
8/17/2022,21750,"22,200.00","22,350.00","21,600.00",14.18M,-2.03%
8/16/2022,22200,"21,750.00","22,800.00","21,600.00",19.47M,2.07%
8/15/2022,21750,"21,800.00","22,150.00","21,600.00",10.08M,0.00%
8/12/2022,21750,"20,600.00","22,000.00","20,550.00",14.26M,5.58%
8/11/2022,20600,"21,750.00","21,800.00","20,550.00",16.85M,-4.19%
8/10/2022,21500,"21,700.00","22,000.00","21,150.00",12.14M,-1.38%
8/9/2022,21800,"22,000.00","22,100.00","21,550.00",11.43M,0.46%
8/8/2022,21700,"20,950.00","21,700.00","20,800.00",17.05M,4.08%
8/5/2022,20850,"20,400.00","21,050.00","20,300.00",8.94M,0.72%
8/4/2022,20700,"20,850.00","21,350.00","20,600.00",14.04M,0.00%
8/3/2022,20700,"19,100.00","20,700.00","19,000.00",20.93M,6.98%
8/2/2022,19350,"19,100.00","19,550.00","19,050.00",8.95M,1.84%
8/1/2022,19000,"17,800.00","19,000.00","17,800.00",15.79M,6.74%
7/29/2022,17800,"18,000.00","18,150.00","17,800.00",5.57M,0.56%
7/28/2022,17700,"17,700.00","18,000.00","17,550.00",4.79M,2.31%
7/27/2022,17300,"17,100.00","17,450.00","17,050.00",6.79M,-1.14%
7/26/2022,17500,"18,350.00","18,700.00","17,500.00",11.83M,-5.41%
7/25/2022,18500,"19,000.00","19,100.00","18,500.00",7.42M,-3.90%
7/22/2022,19250,"19,350.00","19,600.00","19,200.00",6.99M,-1.03%
7/21/2022,19450,"19,300.00","19,800.00","19,300.00",6.94M,1.04%
7/20/2022,19250,"18,900.00","19,550.00","18,800.00",11.25M,2.94%
7/19/2022,18700,"19,100.00","19,200.00","18,650.00",7.47M,-3.11%
7/18/2022,19300,"20,100.00","20,100.00","19,100.00",8.21M,-3.02%
7/15/2022,19900,"19,700.00","20,600.00","19,650.00",13.35M,2.05%
7/14/2022,19500,"19,200.00","19,600.00","18,900.00",6.93M,0.52%
7/13/2022,19400,"19,300.00","19,950.00","19,150.00",10.56M,0.52%
7/12/2022,19300,"18,800.00","19,800.00","18,500.00",8.62M,2.66%
7/11/2022,18800,"18,800.00","19,250.00","18,350.00",6.82M,-1.05%
7/8/2022,19000,"18,600.00","19,250.00","18,550.00",9.00M,3.26%
7/7/2022,18400,"18,700.00","18,850.00","17,950.00",4.85M,-0.54%
7/6/2022,18500,"18,400.00","19,250.00","18,100.00",9.76M,-1.07%
7/5/2022,18700,"18,550.00","19,450.00","18,500.00",12.39M,0.00%
7/4/2022,18700,"19,000.00","19,100.00","18,500.00",6.41M,0.00%
7/1/2022,18700,"17,800.00","18,700.00","17,100.00",6.90M,5.06%
6/30/2022,17800,"18,950.00","19,450.00","17,800.00",8.25M,-6.07%
6/29/2022,18950,"17,800.00","19,200.00","17,800.00",9.02M,4.12%
6/28/2022,18200,"18,400.00","18,800.00","17,950.00",5.29M,-1.09%
6/27/2022,18400,"17,400.00","18,400.00","16,900.00",8.14M,6.36%
6/24/2022,17300,"16,850.00","17,900.00","16,800.00",7.84M,3.28%
6/23/2022,16750,"16,550.00","16,800.00","16,200.00",2.85M,1.52%
6/22/2022,16500,"16,150.00","16,700.00","15,750.00",7.63M,5.43%
6/21/2022,15650,"15,800.00","17,000.00","15,600.00",7.05M,-6.29%
6/20/2022,16700,"17,300.00","18,300.00","16,700.00",10.10M,-6.96%
6/17/2022,17950,"18,200.00","18,400.00","17,950.00",6.27M,-6.75%
6/16/2022,19250,"19,950.00","20,100.00","19,200.00",5.90M,-0.26%
6/15/2022,19300,"20,200.00","21,000.00","19,300.00",9.93M,-6.76%
6/14/2022,20700,"21,000.00","21,750.00","20,450.00",9.67M,-5.69%
6/13/2022,21950,"22,600.00","23,000.00","21,950.00",8.16M,-6.99%
6/10/2022,23600,"24,000.00","24,850.00","23,550.00",10.22M,-1.05%
6/9/2022,23850,"22,500.00","23,850.00","22,300.00",13.55M,6.95%
6/8/2022,22300,"22,100.00","22,300.00","21,400.00",5.75M,4.21%
6/7/2022,21400,"22,250.00","22,500.00","21,200.00",5.92M,-5.73%
6/6/2022,22700,"23,800.00","24,050.00","22,500.00",5.01M,-4.62%
6/3/2022,23800,"23,950.00","24,200.00","23,550.00",5.56M,2.73%
6/2/2022,23166.7,"23,166.70","23,729.70","22,925.30",6.91M,0.00%
6/1/2022,23166.7,"24,091.70","24,131.90","22,925.30",12.67M,-3.84%
5/31/2022,24091.7,"24,936.30","24,936.30","23,971.10",9.17M,-3.39%
5/30/2022,24936.3,"25,177.70","25,177.70","24,735.20",6.74M,-0.16%
5/27/2022,24976.6,"24,131.90","25,740.70","23,770.00",14.44M,3.16%
5/26/2022,24212.4,"24,131.90","24,695.00","24,011.30",5.90M,1.18%
5/25/2022,23930.8,"22,603.60","24,131.90","22,040.50",11.61M,4.94%
5/24/2022,22804.7,"24,292.80","24,493.90","22,442.70",11.37M,-5.50%
5/23/2022,24131.9,"23,971.10","24,654.80","23,568.90",8.97M,1.01%
5/20/2022,23890.6,"22,925.30","23,971.10","22,925.30",7.84M,3.48%
5/19/2022,23086.2,"22,684.00","23,448.20","22,684.00",4.55M,-1.03%
5/18/2022,23327.5,"23,247.10","23,609.10","22,563.40",8.05M,5.65%
5/17/2022,22080.7,"20,110.00","22,080.70","19,707.80",9.33M,6.81%
5/16/2022,20673,"22,201.40","23,005.80","20,673.00",6.59M,-6.88%
5/13/2022,22201.4,"22,764.50","23,850.40","22,201.40",6.66M,-6.91%
5/12/2022,23850.4,"25,298.30","25,539.60","23,850.40",5.76M,-6.91%
5/11/2022,25620.1,"25,901.60","26,102.70","24,976.60",5.13M,-0.78%
5/10/2022,25821.2,"24,172.20","25,821.20","24,172.20",5.72M,0.00%
5/9/2022,25821.2,"27,027.80","27,631.10","25,821.20",5.21M,-6.96%
5/6/2022,27751.7,"26,585.40","29,682.30","26,585.40",6.73M,-1.15%
5/5/2022,28073.5,"29,159.40","29,159.40","27,068.00",4.90M,-1.97%
5/4/2022,28636.6,"29,601.80","29,762.70","28,194.20",6.29M,-4.69%
4/29/2022,30044.3,"29,280.10","30,164.90","28,958.30",4.25M,2.33%
4/28/2022,29360.5,"29,360.50","29,923.60","29,199.60",4.97M,0.55%
4/27/2022,29199.6,"28,314.80","29,239.90","27,751.70",5.52M,3.12%
4/26/2022,28314.8,"26,545.10","28,314.80","26,424.50",6.93M,0.00%
4/25/2022,28314.8,"30,406.20","30,687.80","28,314.80",7.10M,-6.88%
4/22/2022,30406.2,"31,371.50","31,733.50","28,958.30",6.87M,-1.56%
4/21/2022,30888.9,"30,245.40","31,170.40","29,722.50",4.99M,1.05%
4/20/2022,30567.1,"30,567.10","31,532.40","30,164.90",6.76M,0.13%
4/19/2022,30526.9,"33,342.30","33,744.50","30,526.90",6.12M,-6.99%
4/18/2022,32819.4,"34,589.10","34,589.10","32,336.80",6.33M,-5.34%
4/15/2022,34669.6,"34,991.30","35,393.50","34,589.10",3.51M,-0.92%
4/14/2022,34991.3,"34,589.10","35,554.40","33,945.60",6.06M,2.59%
4/13/2022,34106.5,"33,664.10","34,106.50","32,336.80",7.85M,1.44%
4/12/2022,33623.8,"36,197.90","36,519.70","33,623.80",9.06M,-6.90%
4/8/2022,36117.5,"37,404.50","37,525.20","35,795.70",7.53M,-3.34%
4/7/2022,37364.3,"38,490.40","38,490.40","37,203.40",5.11M,-2.21%
4/6/2022,38208.9,"37,404.50","38,772.00","37,404.50",7.13M,1.17%
4/5/2022,37766.5,"38,369.80","38,892.60","37,484.90",7.10M,-1.16%
4/4/2022,38208.9,"38,611.10","38,932.90","38,007.80",5.60M,-1.04%
4/1/2022,38611.1,"37,163.20","38,973.10","37,042.50",8.85M,1.80%
3/31/2022,37927.4,"39,697.00","40,059.00","36,921.90",20.66M,-4.17%
3/30/2022,39576.4,"40,622.10","41,426.50","39,134.00",17.45M,-3.53%
3/29/2022,41024.3,"42,230.90","42,230.90","40,622.10",11.80M,-1.54%
3/28/2022,41667.8,"40,219.90","41,828.70","39,415.50",21.29M,3.70%
3/25/2022,40179.7,"39,254.60","40,541.70","38,731.80",16.60M,2.15%
3/24/2022,39335.1,"39,495.90","39,978.60","39,254.60",7.91M,0.21%
3/23/2022,39254.6,"40,219.90","40,219.90","39,254.60",10.07M,-1.11%
3/22/2022,39697,"38,048.00","39,697.00","37,404.50",12.55M,4.33%
3/21/2022,38048,"38,450.20","38,530.70","37,806.70",8.35M,2.38%
3/18/2022,37163.2,"36,559.90","37,806.70","35,876.20",9.49M,2.10%
3/17/2022,36399,"37,726.30","37,967.60","35,795.70",14.74M,-2.90%
3/16/2022,37484.9,"38,007.80","38,168.70","37,364.30",6.22M,0.21%
3/15/2022,37404.5,"36,921.90","37,967.60","35,514.20",19.14M,-0.43%
3/14/2022,37565.4,"40,219.90","41,667.80","37,565.40",18.92M,-6.51%
3/11/2022,40179.7,"41,265.60","41,748.30","39,495.90",15.94M,-2.44%
3/10/2022,41185.2,"41,024.30","42,150.50","39,415.50",11.13M,0.00%
3/9/2022,41185.2,"40,139.50","41,346.10","39,415.50",17.67M,4.28%
3/8/2022,39495.9,"39,817.70","40,863.40","39,415.50",18.02M,-2.58%
3/7/2022,40541.7,"39,817.70","41,909.10","39,536.20",17.12M,3.38%
3/4/2022,39214.4,"40,219.90","40,380.80","39,013.30",11.62M,-2.11%
3/3/2022,40059,"38,369.80","40,059.00","37,887.10",18.21M,6.18%
3/2/2022,37726.3,"36,399.00","37,726.30","36,318.60",14.24M,3.65%
3/1/2022,36399,"37,404.50","37,967.60","36,238.10",18.89M,2.49%
2/28/2022,35514.2,"33,784.70","35,514.20","33,704.30",23.74M,6.90%
2/25/2022,33221.6,"32,980.30","33,221.60","32,417.20",10.11M,2.48%
2/24/2022,32417.2,"33,060.80","33,623.80","31,210.60",11.87M,-1.95%
2/23/2022,33060.8,"32,417.20","33,382.50","32,216.10",11.55M,1.99%
2/22/2022,32417.2,"32,175.90","32,658.60","31,653.10",11.33M,-1.23%
2/21/2022,32819.4,"33,623.80","34,106.50","32,819.40",9.18M,-1.45%
2/18/2022,33302.1,"31,773.70","33,704.30","31,693.30",11.94M,4.02%
2/17/2022,32015,"31,854.20","32,497.70","31,532.40",7.77M,0.76%
2/16/2022,31773.7,"31,130.20","32,095.50","31,049.80",7.62M,0.00%
2/15/2022,31773.7,"31,934.60","32,336.80","30,969.30",7.78M,-0.75%
2/14/2022,32015,"31,009.50","32,779.20","31,009.50",9.95M,1.53%
2/11/2022,31532.4,"30,446.50","32,175.90","30,446.50",10.66M,2.48%
2/10/2022,30768.2,"30,567.10","31,693.30","30,245.40",9.24M,2.00%
2/9/2022,30164.9,"28,958.30","30,164.90","28,556.10",6.85M,6.99%
2/8/2022,28194.2,"26,384.30","28,194.20","26,223.40",7.56M,6.86%
2/7/2022,26384.3,"25,700.50","26,746.20","25,459.20",3.90M,4.46%
1/28/2022,25258.1,"25,579.90","25,579.90","24,815.70",1.90M,0.32%
1/27/2022,25177.7,"25,177.70","25,499.40","24,735.20",2.30M,0.00%
1/26/2022,25177.7,"25,419.00","25,901.60","25,177.70",2.98M,0.16%
1/25/2022,25137.4,"24,413.50","25,338.50","24,413.50",3.59M,2.97%
1/24/2022,24413.5,"26,142.90","26,223.40","24,413.50",7.40M,-6.90%
1/21/2022,26223.4,"26,947.30","26,947.30","26,223.40",3.98M,-3.55%
1/20/2022,27188.7,"27,349.50","27,349.50","26,625.60",2.26M,1.50%
1/19/2022,26786.5,"26,545.10","27,269.10","25,821.20",4.82M,0.00%
1/18/2022,26786.5,"28,153.90","28,636.60","26,424.50",6.83M,-5.67%
1/17/2022,28395.2,"30,004.00","30,486.70","28,395.20",5.68M,-5.36%
1/14/2022,30004,"30,406.20","31,049.80","30,004.00",2.61M,-1.58%
1/13/2022,30486.7,"30,004.00","31,411.70","29,441.00",7.01M,2.29%
1/12/2022,29802.9,"29,159.40","29,843.20","28,877.90",3.57M,2.35%
1/11/2022,29119.2,"29,360.50","29,883.40","28,435.50",4.01M,-0.55%
1/10/2022,29280.1,"29,601.80","30,325.80","29,280.10",5.16M,-0.82%
1/7/2022,29521.4,"29,441.00","30,205.10","29,441.00",3.45M,-0.81%
1/6/2022,29762.7,"30,728.00","30,808.40","29,441.00",6.73M,-4.02%
1/5/2022,31009.5,"31,170.40","31,572.60","31,009.50",4.85M,-0.26%
1/4/2022,31090,"31,210.60","31,653.10","31,049.80",3.99M,-0.26%
12/31/2021,31170.4,"30,768.20","31,693.30","30,446.50",5.35M,1.97%
12/30/2021,30567.1,"31,210.60","31,371.50","30,285.60",2.22M,-1.55%
12/29/2021,31049.8,"29,923.60","31,653.10","29,521.40",5.52M,3.76%
12/28/2021,29923.6,"29,441.00","30,245.40","29,038.80",4.66M,1.09%
12/27/2021,29601.8,"30,406.20","30,486.70","29,360.50",1.97M,-1.47%
12/24/2021,30044.3,"29,360.50","30,164.90","28,958.30",3.63M,4.92%
12/23/2021,28636.6,"29,682.30","29,762.70","27,631.10",9.10M,-3.52%
12/22/2021,29682.3,"30,728.00","31,130.20","29,601.80",5.54M,-2.64%
12/21/2021,30486.7,"31,452.00","31,532.40","30,486.70",4.29M,-2.94%
12/20/2021,31411.7,"31,210.60","31,854.20","30,607.30",3.91M,0.13%
12/17/2021,31371.5,"32,175.90","32,175.90","31,130.20",7.77M,-2.99%
12/16/2021,32336.8,"32,739.00","33,060.80","32,135.70",5.32M,-1.23%
12/15/2021,32739,"32,980.30","33,664.10","32,739.00",5.65M,0.37%
12/14/2021,32618.3,"30,647.60","32,618.30","30,486.70",11.30M,6.99%
12/13/2021,30486.7,"29,923.60","30,486.70","29,601.80",6.41M,2.29%
12/10/2021,29802.9,"30,848.70","30,848.70","29,802.90",4.68M,-2.50%
12/9/2021,30567.1,"30,245.40","31,210.60","29,843.20",4.00M,0.26%
12/8/2021,30486.7,"31,854.20","31,854.20","30,366.00",4.91M,-2.57%
12/7/2021,31291.1,"30,969.30","31,612.80","30,004.00",7.04M,1.43%
12/6/2021,30848.7,"32,819.40","33,221.60","30,848.70",9.79M,-6.92%
12/3/2021,33141.2,"34,669.60","34,830.40","33,141.20",6.94M,-4.19%
12/2/2021,34589.1,"35,071.80","35,152.20","34,428.20",4.45M,-0.69%
12/1/2021,34830.4,"34,589.10","35,313.10","34,589.10",4.77M,0.70%
11/30/2021,34589.1,"34,589.10","35,393.50","33,985.80",9.09M,1.18%
11/29/2021,34186.9,"33,945.60","34,830.40","33,945.60",5.15M,-2.07%
11/26/2021,34910.9,"34,347.80","35,313.10","34,146.70",8.95M,2.84%
11/25/2021,33945.6,"32,899.90","34,106.50","32,899.90",7.93M,2.93%
11/24/2021,32980.3,"34,750.00","34,750.00","32,980.30",11.40M,-4.98%
11/23/2021,34709.8,"34,186.90","35,152.20","34,186.90",5.29M,1.53%
11/22/2021,34186.9,"33,784.70","34,830.40","33,784.70",5.66M,1.19%
11/19/2021,33784.7,"34,750.00","35,313.10","33,463.00",11.75M,-4.55%
11/18/2021,35393.5,"36,921.90","37,002.30","34,991.30",14.62M,-4.97%
11/17/2021,37243.6,"37,806.70","38,611.10","37,002.30",11.41M,-2.73%
11/16/2021,38289.3,"38,611.10","39,335.10","38,249.10",6.26M,-1.55%
11/15/2021,38892.6,"39,415.50","39,737.30","38,691.50",7.78M,-3.01%
11/12/2021,40099.2,"38,088.20","40,179.70","38,088.20",10.38M,5.28%
11/11/2021,38088.2,"39,093.70","39,375.30","37,806.70",14.56M,-3.37%
11/10/2021,39415.5,"40,702.50","40,702.50","39,415.50",16.22M,-3.35%
11/9/2021,40783,"41,185.20","41,667.80","40,702.50",8.11M,-0.98%
11/8/2021,41185.2,"41,506.90","41,989.60","40,943.90",7.70M,-0.58%
11/5/2021,41426.5,"41,748.30","42,070.00","40,380.80",9.66M,0.59%
11/4/2021,41185.2,"40,622.10","41,828.70","39,415.50",14.63M,1.39%
11/3/2021,40622.1,"42,633.10","43,115.70","40,622.10",21.97M,-4.72%
11/2/2021,42633.1,"42,472.20","44,000.60","42,311.30",13.10M,-0.56%
11/1/2021,42874.4,"43,437.50","43,598.40","42,391.80",16.38M,-2.02%
10/29/2021,43759.3,"44,241.90","44,644.10","43,035.30",23.18M,-2.16%
10/28/2021,44724.5,"44,241.90","45,448.50","43,839.70",7.21M,0.72%
10/27/2021,44402.8,"44,483.20","45,046.30","43,678.80",6.65M,0.36%
10/26/2021,44241.9,"41,828.70","44,241.90","41,024.30",12.17M,5.36%
10/25/2021,41989.6,"44,241.90","44,563.60","41,989.60",18.58M,-5.78%
10/22/2021,44563.6,"45,046.30","45,368.00","44,241.90",6.83M,-0.89%
10/21/2021,44965.8,"44,965.80","45,126.70","44,081.00",8.26M,0.36%
10/20/2021,44805,"42,954.90","44,805.00","42,472.20",8.82M,4.70%
10/19/2021,42794,"42,552.70","43,196.20","41,748.30",7.10M,0.76%
10/18/2021,42472.2,"42,150.50","43,839.70","41,748.30",12.54M,1.73%
10/15/2021,41748.3,"39,978.60","41,828.70","39,898.10",11.48M,5.27%
10/14/2021,39656.8,"39,093.70","40,018.80","39,013.30",8.24M,1.54%
10/13/2021,39053.5,"39,254.60","39,576.40","38,852.40",6.14M,-0.51%
10/12/2021,39254.6,"39,254.60","39,495.90","38,932.90",8.81M,0.00%
10/11/2021,39254.6,"39,013.30","39,817.70","38,530.70",8.51M,1.14%
10/8/2021,38812.2,"38,691.50","39,174.20","38,369.80",8.43M,0.00%
10/7/2021,38812.2,"39,093.70","39,174.20","38,530.70",7.01M,-0.10%
10/6/2021,38852.4,"38,450.20","39,093.70","38,289.30",8.32M,1.90%
10/5/2021,38128.5,"38,611.10","38,772.00","38,048.00",8.27M,-0.84%
10/4/2021,38450.2,"36,600.10","38,490.40","36,600.10",13.44M,6.70%
10/1/2021,36037,"35,071.80","36,037.00","34,991.30",11.93M,1.24%
9/30/2021,35594.6,"35,474.00","36,157.70","35,313.10",7.07M,0.68%
9/29/2021,35353.3,"35,031.50","35,554.40","34,750.00",6.53M,0.11%
9/28/2021,35313.1,"33,784.70","35,554.40","33,141.20",8.96M,4.52%
9/27/2021,33784.7,"35,474.00","36,278.40","33,784.70",10.62M,-5.41%
9/24/2021,35715.3,"35,996.80","36,117.50","35,232.60",8.89M,-1.33%
9/23/2021,36197.9,"36,761.00","37,686.00","35,876.20",9.52M,-1.75%
9/22/2021,36841.4,"37,002.30","37,364.30","36,278.40",5.25M,0.66%
9/21/2021,36600.1,"34,267.40","36,600.10","34,267.40",10.99M,4.48%
9/20/2021,35031.5,"35,876.20","36,358.80","34,910.90",13.75M,-3.44%
9/17/2021,36278.4,"35,112.00","37,243.60","35,071.80",10.58M,3.32%
9/16/2021,35112,"35,634.80","35,956.60","34,629.30",8.37M,-0.46%
9/15/2021,35272.9,"32,980.30","35,272.90","32,698.80",15.40M,6.95%
9/14/2021,32980.3,"32,497.70","33,543.40","32,417.20",7.89M,0.86%
9/13/2021,32698.8,"33,221.60","33,261.90","32,417.20",10.40M,-1.81%
9/10/2021,33302.1,"33,382.50","33,543.40","32,779.20",6.15M,-0.60%
9/9/2021,33503.2,"33,744.50","34,026.00","33,181.40",7.32M,0.12%
9/8/2021,33463,"32,578.10","33,583.60","32,175.90",11.29M,2.46%
9/7/2021,32658.6,"33,784.70","33,784.70","32,578.10",13.80M,-2.40%
9/6/2021,33463,"32,175.90","33,784.70","31,854.20",10.47M,5.45%
9/1/2021,31733.5,"31,049.80","31,894.40","30,969.30",12.13M,2.60%
8/31/2021,30929.1,"31,049.80","31,572.60","30,567.10",12.80M,0.65%
8/30/2021,30728,"29,601.80","30,728.00","29,521.40",11.87M,4.80%
8/27/2021,29320.3,"28,556.10","29,561.60","28,556.10",7.74M,0.97%
8/26/2021,29038.8,"29,360.50","29,883.40","28,757.20",10.66M,0.84%
8/25/2021,28797.4,"27,349.50","28,797.40","26,866.90",13.26M,6.87%
8/24/2021,26947.3,"26,987.60","27,269.10","26,545.10",7.16M,1.52%
8/23/2021,26545.1,"26,545.10","28,153.90","26,545.10",8.60M,0.13%
8/20/2021,26511.6,"27,852.30","27,885.80","26,210.00",19.94M,-5.61%
8/19/2021,28086.9,"28,355.00","28,455.60","27,885.80",7.26M,-0.24%
8/18/2021,28153.9,"27,818.80","28,824.30","27,617.70",11.55M,1.20%
8/17/2021,27818.8,"26,478.10","27,818.80","26,210.00",20.54M,5.06%
8/16/2021,26478.1,"26,947.30","27,081.40","26,310.50",9.25M,0.38%
8/13/2021,26377.5,"25,606.70","26,377.50","25,305.00",11.91M,2.21%
